MCS,class,num,smarts
CCC(O)(Cn1cncn1)c1ccc(F)cc1F,473,3,[#6]-[#6]-[#6](-[#6]:1:[#6]:[#6]:[#6](:[#6]:[#6]:1-[F])-[F])(-[#6]-[#7]:1:[#6]:[#7]:[#6]:[#7]:1)-[#8]
CC(Cc1cc(O)c(O)cc1)(N)C(O)=O,573,3,[#6]-[#6](-[#6](=[#8])-[#8])(-[#6]-[#6]:1:[#6]:[#6]:[#6](:[#6](:[#6]:1)-[#8])-[#8])-[#7]
C(O)c1cc(O)c(O)cc1,571,3,[#6](-[#6]:1:[#6]:[#6](:[#6](:[#6]:[#6]:1)-[#8])-[#8])-[#8]
CC(C(O)=O)c1ccccc1,555,3,[#8]=[#6](-[#6](-[#6])-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1)-[#8]
C(OCC)CC[N+]1(C)C(Cc2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc2CC1,505,3,[#6](-[#6]-[#6]-[#7]-1(-[#6](-[#6]-[#6]:2:[#6]:[#6]:[#6](:[#6](:[#6]:2)-[#8]-[#6])-[#8]-[#6])-[#6]:2:[#6]:[#6](:[#6](:[#6]:[#6]:2-[#6]-[#6]-1)-[#8]-[#6])-[#8]-[#6])-[#6])-[#8]-[#6]-[#6]
c1cc(Nc2ccccc2C(O)=O)ccc1,736,3,[#8]=[#6](-[#6]:1:[#6](:[#6]:[#6]:[#6]:[#6]:1)-[#7]-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1)-[#8]
CN(Cc)Cc1cccc2ccccc12,754,3,[#6]-[#6]-[#7](-[#6]-[#6]:1:[#6]:[#6]:[#6]:[#6]:2:[#6]:[#6]:[#6]:[#6]:[#6]:2:1)-[#6]
CN(C)CCOC(c1ccccc1)c1ccccc1,755,3,[#6]-[#7](-[#6]-[#6]-[#8]-[#6](-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1)-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1)-[#6]
C(C)CN1c2ccccc2Sc2ccccc21,761,3,[#6]-[#6]-[#6]-[#7]-1-[#6]:2:[#6](:[#6]:[#6]:[#6]:[#6]:2)-[#16]-[#6]:2:[#6]-1:[#6]:[#6]:[#6]:[#6]:2
O=C1NC(=O)NC(=O)C1(CC)CC,283,3,[#6]-[#6]-[#6]-1(-[#6](-[#7]-[#6](-[#7]-[#6]-1=[#8])=[#8])=[#8])-[#6]-[#6]
C(NC(=O)C(Cc1ccc(O)cc1)NC(=O)CC)(C(NC(C(NC(C(NC(CS)C(=O)N1CCCC1C(=O)NC(CCC)C(=O)NCC(N)=O)=O)CC(N)=O)=O)CCC(N)=O)=O)CC,1154,3,[#6](-[#6](=[#8])-[#7]-[#6](-[#6]-[#6]-[#6](=[#8])-[#7])-[#6](=[#8])-[#7]-[#6](-[#6]-[#6](=[#8])-[#7])-[#6](=[#8])-[#7]-[#6](-[#6](-[#7]-1-[#6]-[#6]-[#6]-[#6]-1-[#6](-[#7]-[#6](-[#6](-[#7]-[#6]-[#6](=[#8])-[#7])=[#8])-[#6]-[#6]-[#6])=[#8])=[#8])-[#6]-[#16])(-[#6]-[#6])-[#7]-[#6](-[#6](-[#7]-[#6](-[#6]-[#6])=[#8])-[#6]-[#6]:1:[#6]:[#6]:[#6](:[#6]:[#6]:1)-[#8])=[#8]
CN1C(c2cccnc2)CCC1,306,3,[#6]-[#7]-1-[#6]-[#6]-[#6]-[#6]-1-[#6]:1:[#6]:[#6]:[#6]:[#7]:[#6]:1
CC(C)N(CCC(c1ccccc1)c1c(O)ccc(C)c1)C(C)C,831,3,[#6]-[#6](-[#7](-[#6](-[#6])-[#6])-[#6]-[#6]-[#6](-[#6]:1:[#6](:[#6]:[#6]:[#6](:[#6]:1)-[#6])-[#8])-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1)-[#6]
CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1CCOC1)S(=O)(=O)c1ccc(N)cc1,819,3,[#6]-[#6](-[#6]-[#7](-[#16](-[#6]:1:[#6]:[#6]:[#6](:[#6]:[#6]:1)-[#7])(=[#8])=[#8])-[#6]-[#6](-[#6](-[#7]-[#6](-[#8]-[#6]-1-[#6]-[#6]-[#8]-[#6]-1)=[#8])-[#6]-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1)-[#8])-[#6]
c1ccc(CC)cc1,803,3,[#6]-[#6]-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N(C)C(C)C(O)=O,801,3,[#6]-[#6]-[#8]-[#6](-[#6](-[#7]-[#6](-[#6](-[#7](-[#6])-[#6](-[#6](=[#8])-[#8])-[#6])=[#8])-[#6])-[#6]-[#6]-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1)=[#8]
O=C(O)C1N(C(=O)C(NC(C(=O)O)CCc2ccccc2)C)CCC1,799,3,[#6]-[#6](-[#6](-[#7]-1-[#6]-[#6]-[#6]-[#6]-1-[#6](-[#8])=[#8])=[#8])-[#7]-[#6](-[#6](-[#8])=[#8])-[#6]-[#6]-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1
CCOC(=O)C(CCc1ccccc1)NC(C)C(NCC(O)=O)=O,798,3,[#6]-[#6]-[#8]-[#6](-[#6](-[#7]-[#6](-[#6](=[#8])-[#7]-[#6]-[#6](=[#8])-[#8])-[#6])-[#6]-[#6]-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1)=[#8]
CC(C(N(C=O)C)=O)c1ccccc1,793,3,[#6]-[#7](-[#6](=[#8])-[#6](-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1)-[#6])-[#6]=[#8]
CNCCCN1c2c(cccc2)CCc2ccccc21,768,3,[#6]-[#7]-[#6]-[#6]-[#6]-[#7]-1-[#6]:2:[#6](:[#6]:[#6]:[#6]:[#6]:2)-[#6]-[#6]-[#6]:2:[#6]:[#6]:[#6]:[#6]:[#6]:2-1
CNCCCN1c2c(cccc2)CCc2c1cccc2,767,3,[#6]-[#7]-[#6]-[#6]-[#6]-[#7]-1-[#6]:2:[#6](:[#6]:[#6]:[#6]:[#6]:2)-[#6]-[#6]-[#6]:2:[#6]-1:[#6]:[#6]:[#6]:[#6]:2
O=C(Nc1c(C)cccc1C)C1N(C)CCCC1,352,3,[#8]=[#6](-[#6]-1-[#7](-[#6]-[#6]-[#6]-[#6]-1)-[#6])-[#7]-[#6]:1:[#6](-[#6]):[#6]:[#6]:[#6]:[#6]:1-[#6]
NCC(=O)Nc1c(C)cccc1C,353,3,[#6](-[#6](-[#7]-[#6]:1:[#6](:[#6]:[#6]:[#6]:[#6]:1-[#6])-[#6])=[#8])-[#7]
c1ccc2c(c1)N(CCC)c1c(cccc1)S2,762,3,[#6]:1:[#6]:[#6]-2:[#6](:[#6]:[#6]:1)-[#16]-[#6]:1:[#6](-[#7]-2-[#6]-[#6]-[#6]):[#6]:[#6]:[#6]:[#6]:1
C1(C(C)O)NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(CC(C)C)NC(=O)C(CC)NC(=O)C(CCN)NC(=O)C(NC(=O)C(CCN)NC(=O)C(NC(=O)C(CCN)NC(=O)CCCCCC)C(C)O)CCNC1=O,1153,3,[#6]-1(-[#6](-[#8])-[#6])-[#7]-[#6](-[#6](-[#7]-[#6](-[#6](-[#7]-[#6](-[#6](-[#7]-[#6](-[#6](-[#7]-[#6](-[#6](-[#7]-[#6](-[#6](-[#7]-[#6](-[#6](-[#7]-[#6](-[#6](-[#6](-[#8])-[#6])-[#7]-[#6](-[#6](-[#7]-[#6](-[#6]-[#6]-[#6]-[#6]-[#6]-[#6])=[#8])-[#6]-[#6]-[#7])=[#8])=[#8])-[#6]-[#6]-[#7])=[#8])-[#6]-[#6]-[#7]-[#6]-1=[#8])=[#8])-[#6]-[#6]-[#7])=[#8])-[#6]-[#6])=[#8])-[#6]-[#6](-[#6])-[#6])=[#8])-[#6]-[#6]-[#7])=[#8])-[#6]-[#6]-[#7])=[#8]
C12COC(=O)C1C(c1cc(OC)c(O)c(OC)c1)c1cc3c(cc1C2OC1OC2COC(c)OC2C(O)C1)OCO3,524,3,[#6]-[#6]-1-[#8]-[#6]-[#6]-2-[#6](-[#6](-[#8])-[#6]-[#6](-[#8]-[#6]-3-[#6]:4:[#6]:[#6]-5:[#6](-[#8]-[#6]-[#8]-5):[#6]:[#6]:4-[#6](-[#6]:4:[#6]:[#6](-[#8]-[#6]):[#6](-[#8]):[#6](-[#8]-[#6]):[#6]:4)-[#6]-4-[#6]-3-[#6]-[#8]-[#6]-4=[#8])-[#8]-2)-[#8]-1
NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)CCC1,20,3,[#7]-[#6]-[#6]-1-[#6]-[#6]-[#6]-[#6](-[#8]-1)-[#8]-[#6]-1-[#6](-[#6]-[#6](-[#6](-[#6]-1-[#8])-[#8]-[#6]-1-[#8]-[#6](-[#6](-[#6](-[#6]-1-[#8])-[#7])-[#8])-[#6]-[#8])-[#7])-[#7]
c1nccn1C1C(O)C(O)C(CO)O1,32,3,[#6]:[#7]:[#6]:[#7](-[#6]-1-[#8]-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#6]-[#8]):[#6]
CN(C)C1C2CC3C(=C(O)c4c(cccc4O)C3(C)O)C(=O)C2(O)C(=O)C(=C(O)N)C1=O,1236,3,[#6]-[#7](-[#6]-1-[#6]-2-[#6]-[#6]-3-[#6](-[#6](-[#6]-2(-[#6](-[#6](-[#6]-1=[#8])=[#6](-[#8])-[#7])=[#8])-[#8])=[#8])=[#6](-[#6]:1:[#6](-[#6]-3(-[#8])-[#6]):[#6]:[#6]:[#6]:[#6]:1-[#8])-[#8])-[#6]
OC1C(CO)OC(OC2C(O)C(N)CC(N)C2OC2OC(C)C(O)C(O)C2N)C1O,18,3,[#6]-[#6]-1-[#8]-[#6](-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#7])-[#8]-[#6]-1-[#6](-[#6]-[#6](-[#6](-[#6]-1-[#8]-[#6]-1-[#8]-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#6]-[#8])-[#8])-[#7])-[#7]
NC1CC(N)C(OC2OC(CN)=CCC2N)C(O)C1OC1OCC(C)(O)C(NC)C1O,17,3,[#6]-[#7]-[#6]-1-[#6](-[#6](-[#8]-[#6]-[#6]-1(-[#8])-[#6])-[#8]-[#6]-1-[#6](-[#6]-[#6](-[#6](-[#6]-1-[#8])-[#8]-[#6](-[#6](-[#7])-[#6]-[#6])-[#8]-[#6]-[#6]-[#7])-[#7])-[#7])-[#8]
COC1C=COC2(C)Oc(cC)c(ccc(C=N)cNC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C2,1180,3,[#7]=[#6]-[#6]:[#6]:[#6]:[#6](:[#6](-[#8]-[#6](-[#8]-[#6]=[#6]-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6]=[#6]-[#6]=[#6](-[#6](-[#7]-[#6])=[#8])-[#6])-[#6])-[#8])-[#6])-[#8])-[#6])-[#8]-[#6](=[#8])-[#6])-[#6])-[#8]-[#6])-[#6]):[#6]-[#6])-[#6]
n(n)cSCC1=C(C(=O)O)N2C(SC1)C(NC(=O)C(O)c1ccccc1)C2=O,1224,3,[#7]:[#7]:[#6]-[#16]-[#6]-[#6]-1=[#6](-[#6](-[#8])=[#8])-[#7]-2-[#6](-[#6](-[#6]-2=[#8])-[#7]-[#6](-[#6](-[#6]:2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#8])=[#8])-[#16]-[#6]-1
O=C1N2C(C(=O)O)=C(C=C)CSC2C1NC(=O)C(=NO)c1nc(N)sc1,1220,3,[#8]=[#6]-1-[#7]-2-[#6](-[#6](-[#8])=[#8])=[#6](-[#6]-[#16]-[#6]-2-[#6]-1-[#7]-[#6](-[#6](-[#6]:1:[#7]:[#6](-[#7]):[#16]:[#6]:1)=[#7]-[#8])=[#8])-[#6]=[#6]
CC1(C)SC2C(NC(=O)C(NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2C1C(O)=O,1215,3,[#6]-[#6]-1(-[#16]-[#6]-2-[#6](-[#6](-[#7]-2-[#6]-1-[#6](=[#8])-[#8])=[#8])-[#7]-[#6](-[#6](-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1)-[#7]-[#6](-[#7](-[#6]=[#8])-[#6]-[#6]-[#7])=[#8])=[#8])-[#6]
CC=C(N1CC(NC(=O)C(N)c2ccccc2)C1=O)C(O)=O,1211,3,[#7]-[#6](-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1)-[#6](-[#7]-[#6]-1-[#6]-[#7](-[#6]-1=[#8])-[#6](-[#6](=[#8])-[#8])=[#6]-[#6])=[#8]
C12C(C)C(SC3CNC(CN)C3)=C(C(O)=O)N1C(=O)C2C(C)O,1205,3,[#8]=[#6]-1-[#7]-2-[#6](-[#6](-[#8])=[#8])=[#6](-[#6](-[#6]-2-[#6]-1-[#6](-[#6])-[#8])-[#6])-[#16]-[#6]-1-[#6]-[#6](-[#7]-[#6]-1)-[#6]-[#7]
c1ncnc2c1ncn2C1OC(CO)C(O)C1O,38,3,[#7]:1:[#6]:2:[#6]:[#7]:[#6]:[#7]:[#6]:2:[#7](-[#6]-2-[#8]-[#6](-[#6]-[#8])-[#6](-[#6]-2-[#8])-[#8]):[#6]:1
NC1CN(c2c(Cl)c3c(cc2F)c(=O)c(C(O)=O)cn3C2CC2)CC1,1257,3,[#7]-[#6]-[#6]-[#7](-[#6]:1:[#6](:[#6]:2:[#6](:[#6](:[#6](-[#6](=[#8])-[#8]):[#6]:[#7]:2-[#6]-2-[#6]-[#6]-2)=[#8]):[#6]:[#6]:1-[F])-[Cl])-[#6]-[#6]
NC(C(=O)NC1C2SCC(C)=C(C(O)=O)N2C1=O)c1ccc(O)cc1,1212,3,[#6]-[#6]-1=[#6](-[#6](=[#8])-[#8])-[#7]-2-[#6](-[#6](-[#6]-2=[#8])-[#7]-[#6](-[#6](-[#6]:2:[#6]:[#6]:[#6](:[#6]:[#6]:2)-[#8])-[#7])=[#8])-[#16]-[#6]-1
COc1ccccc1OCC(O)CO,953,2,[#6]-[#8]-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#8]-[#6]-[#6](-[#6]-[#8])-[#8]
CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,832,2,[#6]-[#6]-[#6]-1-[#6](-[#7](-[#6]:2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#7](-[#6]:2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#6]-1=[#8])=[#8]
CN(C=O)C(Cc1ccccc1)=O,323,2,[#6]-[#7](-[#6](=[#8])-[#6]-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1)-[#6]=[#8]
CC1NCCOC1c1ccccc1,322,2,[#6]-[#6]-1-[#7]-[#6]-[#6]-[#8]-[#6]-1-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1
CCOc1ccc(Cc2c(Cl)ccc(C3C(O)C(O)C(O)C(CO)O3)c2)cc1,24,2,[#6]-[#6]-[#8]-[#6]:1:[#6]:[#6]:[#6](:[#6]:[#6]:1)-[#6]-[#6]:1:[#6](:[#6]:[#6]:[#6](-[#6]-2-[#8]-[#6](-[#6](-[#6](-[#6]-2-[#8])-[#8])-[#8])-[#6]-[#8]):[#6]:1)-[Cl]
c1cnccc1,312,2,[#6]:1:[#6]:[#6]:[#7]:[#6]:[#6]:1
CCc1nccc(C(N)=S)c1,311,2,[#16]=[#6](-[#7])-[#6]:1:[#6]:[#6]:[#7]:[#6](-[#6]-[#6]):[#6]:1
Cc1ccc(C(=O)N(CCCN)C(c2ncc(c)c(=O)n2Cc2ccccc2)C(C)C)cc1,830,2,[#6]-[#6]:1:[#6]:[#6]:[#6](-[#6](-[#7](-[#6](-[#6](-[#6])-[#6])-[#6]:2:[#7]:[#6]:[#6](:[#6](:[#7]:2-[#6]-[#6]:2:[#6]:[#6]:[#6]:[#6]:[#6]:2)=[#8]):[#6])-[#6]-[#6]-[#6]-[#7])=[#8]):[#6]:[#6]:1
Cc1c(C=C2c3c(ccc(F)c3)NC2=O)[nH]c(C)c1C(=O)NCC,971,2,[#6]-[#6]-[#7]-[#6](-[#6]:1:[#6](-[#6]):[#6](-[#6]=[#6]-2-[#6]:3:[#6]:[#6](-[F]):[#6]:[#6]:[#6]:3-[#7]-[#6]-2=[#8]):[#7]:[#6]:1-[#6])=[#8]
CNCC=C(c1ccc(Br)cc1)c1cnccc1,309,2,[#6]-[#7]-[#6]-[#6]=[#6](-[#6]:1:[#6]:[#7]:[#6]:[#6]:[#6]:1)-[#6]:1:[#6]:[#6]:[#6](-[Br]):[#6]:[#6]:1
Oc1ccc(NC(C)=O)cc1,329,2,[#6]-[#6](-[#7]-[#6]:1:[#6]:[#6]:[#6](:[#6]:[#6]:1)-[#8])=[#8]
CN(C)c1c(C)n(C)n(-c2ccccc2)c1=O,834,2,[#6]-[#7](-[#6]:1:[#6](:[#7](:[#7](-[#6]:2:[#6]:[#6]:[#6]:[#6]:[#6]:2):[#6]:1=[#8])-[#6])-[#6])-[#6]
n(c(=O)cc)-c1ccccc1,835,2,[#7](-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1):[#6](:[#6]:[#6])=[#8]
c1cc(C=O)cnc1,307,2,[#6](-[#6]:1:[#6]:[#7]:[#6]:[#6]:[#6]:1)=[#8]
C(C(=O)NC1C2SCC=C(C(O)=O)N2C1=O)c1csc(N)n1,1219,2,[#6](-[#6]:1:[#6]:[#16]:[#6](:[#7]:1)-[#7])-[#6](-[#7]-[#6]-1-[#6]-2-[#16]-[#6]-[#6]=[#6](-[#6](=[#8])-[#8])-[#7]-2-[#6]-1=[#8])=[#8]
NS(=O)(=O)c1cc(C(O)=O)cc(N2CCCC2)c1Oc1ccccc1,840,2,[#6]-[#6]-[#6]-[#6]-[#7]-[#6]:1:[#6](:[#6](-[#16](=[#8])(=[#8])-[#7]):[#6]:[#6](-[#6](=[#8])-[#8]):[#6]:1)-[#8]-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1
c(cCOc1nc(N)nc2c1[nH]cn2)cc,301,2,[#6]:[#6]:[#6]:[#6]-[#6]-[#8]-[#6]:1:[#7]:[#6](-[#7]):[#7]:[#6]:2:[#6]:1:[#7]:[#6]:[#7]:2
CC1C(NC(=O)C(=NOCC(O)=O)c2csc(N)n2)C(=O)N1S(O)(=O)=O,1218,2,[#6]-[#6]-1-[#6](-[#6](-[#7]-1-[#16](=[#8])(=[#8])-[#8])=[#8])-[#7]-[#6](-[#6](-[#6]:1:[#6]:[#16]:[#6](:[#7]:1)-[#7])=[#7]-[#8]-[#6]-[#6](-[#8])=[#8])=[#8]
CC(C)c1nc(CN(C)C(=O)NC(CC)C(=O)NC(Cc2ccccc2)CCC(Cc2ccccc2)NC(=O)OCc2cncs2)cs1,814,2,[#6]-[#6](-[#6]:1:[#7]:[#6](:[#6]:[#16]:1)-[#6]-[#7](-[#6](-[#7]-[#6](-[#6](-[#7]-[#6](-[#6]-[#6]-[#6](-[#7]-[#6](-[#8]-[#6]-[#6]:1:[#6]:[#7]:[#6]:[#16]:1)=[#8])-[#6]-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1)-[#6]-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1)=[#8])-[#6]-[#6])=[#8])-[#6])-[#6]
CCN(C(Cc1ccccc1)C)C,806,2,[#6]-[#6]-[#7](-[#6])-[#6](-[#6])-[#6]-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1
CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,947,2,[#8]=[#6](-[#6]-[#6]-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1)-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#8]-[#6]-[#6](-[#6]-[#7]-[#6]-[#6]-[#6])-[#8]
CN1CCN(S(=O)(c2ccc(OCC)c(-c3ncc(nn)c(=O)[nH]3)c2)=O)CC1,974,2,[#6]-[#7]-1-[#6]-[#6]-[#7](-[#6]-[#6]-1)-[#16](=[#8])(-[#6]:1:[#6]:[#6]:[#6](:[#6](:[#6]:1)-[#6]:[#7]:[#6](=[#8]):[#6](:[#7]:[#7]):[#6]:[#7])-[#8]-[#6]-[#6])=[#8]
CCC(=O)N(c1ccccc1)C1(COC)CCN(CC)CC1,778,2,[#6]-[#6]-[#6](-[#7](-[#6]-1(-[#6]-[#6]-[#7](-[#6]-[#6]-1)-[#6]-[#6])-[#6]-[#8]-[#6])-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1)=[#8]
CCOC(=O)C1(c2ccccc2)CCN(C)CC1,779,2,[#6]-[#6]-[#8]-[#6](-[#6]-1(-[#6]:2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#6]-[#6]-[#7](-[#6]-[#6]-1)-[#6])=[#8]
COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,1230,2,[#8]=[#6]-1-[#8]-[#6]-[#6]:2:[#6]-1:[#6](:[#6](-[#6]-[#6]=[#6](-[#6]-[#6]-[#6](-[#8])=[#8])-[#6]):[#6](:[#6]:2-[#6])-[#8]-[#6])-[#8]
CCCc1ccc(N(CCCl)CCCl)cc1,193,2,[#6]:1:[#6]:[#6](-[#7](-[#6]-[#6]-[Cl])-[#6]-[#6]-[Cl]):[#6]:[#6]:[#6]:1-[#6]-[#6]-[#6]
Cn1cnc2c1cc(C(=O)NOCCO)c(Nc1ccc(Br)cc1)c2F,979,2,[#6]-[#7]:1:[#6]:[#7]:[#6]:2:[#6]:1:[#6]:[#6](-[#6](-[#7]-[#8]-[#6]-[#6]-[#8])=[#8]):[#6](-[#7]-[#6]:1:[#6]:[#6]:[#6](-[Br]):[#6]:[#6]:1):[#6]:2-[F]
O=C(O)c1ccccc1O,341,2,[#6]:1:[#6]:[#6](:[#6](-[#6](=[#8])-[#8]):[#6]:[#6]:1)-[#8]
CC(N)C(O)c1ccccc1,784,2,[#6]-[#6](-[#6](-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1)-[#8])-[#7]
CCCc1nn(C)c2c1[nH]c(-c1c(OCC)ccc(S(=O)(=O)NCC)c1)nc2=O,973,2,[#6]-[#6]-[#6]-[#6]:1:[#7]:[#7](-[#6]):[#6]:2:[#6]:1:[#7]:[#6](-[#6]:1:[#6](-[#8]-[#6]-[#6]):[#6]:[#6]:[#6](-[#16](-[#7]-[#6]-[#6])(=[#8])=[#8]):[#6]:1):[#7]:[#6]:2=[#8]
Cc1cc(C)c(C=C2c3ccccc3NC2=O)[nH]1,972,2,[#6]-[#6]:1:[#6]:[#6](-[#6]):[#6](-[#6]=[#6]-2-[#6]:3:[#6]:[#6]:[#6]:[#6]:[#6]:3-[#7]-[#6]-2=[#8]):[#7]:1
COC(=O)C1C2CCC(CC1OC(=O)c1ccccc1)N2C,789,2,[#6]-[#8]-[#6](-[#6]-1-[#6]-2-[#6]-[#6]-[#6](-[#7]-2-[#6])-[#6]-[#6]-1-[#8]-[#6](-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1)=[#8])=[#8]
CC(N)C(=O)c1ccccc1,790,2,[#6]-[#6](-[#6](-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1)=[#8])-[#7]
CCC1(c2ccccc2)C(=O)NCNC1=O,792,2,[#6]-[#6]-[#6]-1(-[#6]:2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#6](-[#7]-[#6]-[#7]-[#6]-1=[#8])=[#8]
CCOC(=O)C1(c2ccccc2)CCC=CC1NC,794,2,[#6]-[#6]-[#8]-[#6](-[#6]-1(-[#6]:2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#6]-[#6]-[#6]=[#6]-[#6]-1-[#7]-[#6])=[#8]
OC(=O)C1=C(C[n+]2ccccc2)CSC2C(NC(=O)Ccc)C(=O)N12,1227,2,[#8]-[#6](-[#6]-1=[#6](-[#6]-[#16]-[#6]-2-[#6](-[#6](-[#7]-1-2)=[#8])-[#7]-[#6](-[#6]-[#6]:[#6])=[#8])-[#6]-[#7]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1)=[#8]
CC(NC(CCc1ccccc1)C(O)=O)C(=O)N1Cc2c(cccc2)CC1C(O)=O,800,2,[#6]-[#6](-[#6](-[#7]-1-[#6]-[#6]:2:[#6](:[#6]:[#6]:[#6]:[#6]:2)-[#6]-[#6]-1-[#6](=[#8])-[#8])=[#8])-[#7]-[#6](-[#6](=[#8])-[#8])-[#6]-[#6]-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1
C12SCC(CSc3nnnn3CC)=C(C(O)=O)N1C(=O)C2NC(=O)Ccc,1225,2,[#6]-1-2-[#16]-[#6]-[#6](=[#6](-[#6](=[#8])-[#8])-[#7]-1-[#6](-[#6]-2-[#7]-[#6](-[#6]-[#6]:[#6])=[#8])=[#8])-[#6]-[#16]-[#6]:1:[#7]:[#7]:[#7]:[#7]:1-[#6]-[#6]
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,854,2,[#8]=[#6]-1-[#7]-[#6](-[#7]-[#6]-1(-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1)-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1)=[#8]
O=P(O)(O)COCCn1c2ncnc(N)c2nc1,292,2,[#8]=[#15](-[#6]-[#8]-[#6]-[#6]-[#7]:1:[#6]:2:[#7]:[#6]:[#7]:[#6](-[#7]):[#6]:2:[#7]:[#6]:1)(-[#8])-[#8]
CN1CCC(OC(c2ccccc2)c2ccccc2)CC1,860,2,[#6]-[#7]-1-[#6]-[#6]-[#6](-[#8]-[#6](-[#6]:2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#6]:2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#6]-[#6]-1
CC(C)CC(C(C(=O)NO)O)C(=O)NC(c)C=O,235,2,[#6](-[#6](-[#6])-[#7]-[#6](-[#6](-[#6](-[#6](-[#7]-[#8])=[#8])-[#8])-[#6]-[#6](-[#6])-[#6])=[#8])=[#8]
CC(C)NCC(O)COc1ccccc1cc,240,2,[#6]-[#6](-[#7]-[#6]-[#6](-[#6]-[#8]-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1:[#6]:[#6])-[#8])-[#6]
CC(C)NCC(O)COc1ccccc1,239,2,[#6]-[#6](-[#7]-[#6]-[#6](-[#6]-[#8]-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1)-[#8])-[#6]
O=CCCCC=CCC1C(O)CC(O)C1C=CC(O)C,207,2,[#8]=[#6]-[#6]-[#6]-[#6]-[#6]=[#6]-[#6]-[#6]-1-[#6](-[#6]-[#6](-[#6]-1-[#6]=[#6]-[#6](-[#6])-[#8])-[#8])-[#8]
COc1cc(c(c)CCNC(C)=O)ccc1,958,2,[#6]-[#8]-[#6]:1:[#6]:[#6](:[#6](-[#6]-[#6]-[#7]-[#6](=[#8])-[#6]):[#6]):[#6]:[#6]:[#6]:1
CCc1ccc2cc(OC)ccc2c1,957,2,[#6]-[#8]-[#6]:1:[#6]:[#6]:2:[#6](:[#6]:[#6](:[#6]:[#6]:2)-[#6]-[#6]):[#6]:[#6]:1
